TransactionID,Date,Month,Category,Amount,MerchantName,IsAnomaly
TXN03957,2024-09-28,September,Food,3.94,Panda Express,0
TXN03958,2024-09-28,September,Transport,4.01,Hertz,0
TXN03959,2024-09-28,September,Transport,2.29,BP Fuel,0
TXN03960,2024-09-28,September,Entertainment,7.13,Hulu,0
TXN03961,2024-09-28,September,Shopping,6.46,Macy's,0
TXN03962,2024-09-28,September,Shopping,6.39,Lowe's,0
TXN03963,2024-09-28,September,Shopping,5.45,Walmart,0
TXN03964,2024-09-28,September,Health,4.11,Planet Fitness,0
TXN03965,2024-09-29,September,Food,4.06,Panda Express,0
TXN03966,2024-09-29,September,Food,4.11,Panera Bread,0
TXN03967,2024-09-29,September,Food,5.06,FreshMart,0
TXN03968,2024-09-29,September,Transport,4.0,Circle K,0
TXN03969,2024-09-29,September,Transport,2.4,Lyft,0
TXN03970,2024-09-29,September,Transport,3.09,SpeedyPark,0
TXN03971,2024-09-29,September,Transport,3.35,Enterprise,0
TXN03972,2024-09-29,September,Shopping,5.87,eBay,0
TXN03973,2024-09-29,September,Shopping,6.96,Zara,0
TXN03974,2024-09-29,September,Shopping,6.05,Old Navy,0
TXN03975,2024-09-29,September,Health,10.55,Walgreens,0
TXN03976,2024-09-30,September,Food,3.75,Jersey Mike's,0
TXN03977,2024-09-30,September,Food,4.58,Dunkin',0
TXN03978,2024-09-30,September,Food,4.99,McDonald's,0
TXN03979,2024-09-30,September,Food,4.06,Subway,0
TXN03980,2024-09-30,September,Food,4.95,Trader Joe's,0
TXN03981,2024-09-30,September,Transport,2.34,Enterprise,0
TXN03982,2024-09-30,September,Transport,3.34,Chevron,0
TXN03983,2024-09-30,September,Transport,4.1,SpeedyPark,0
TXN03984,2024-09-30,September,Transport,2.59,Enterprise,0
TXN03985,2024-09-30,September,Transport,2.93,Zipcar,0
TXN03986,2024-09-30,September,Transport,4.16,Metro Transit,0
TXN03987,2024-09-30,September,Transport,2.59,Zipcar,0
TXN03988,2024-09-30,September,Shopping,1.8,H&M,0
TXN03989,2024-09-30,September,Shopping,7.88,Nordstrom,0
TXN03990,2024-09-30,September,Health,6.08,Dr. Smith MD,0
TXN03991,2024-09-30,September,Health,5.49,Gold's Gym,0
TXN03992,2024-09-30,September,Subscriptions,7.08,LastPass,0
TXN03993,2024-10-01,October,Food,3.88,Domino's,0
TXN03994,2024-10-01,October,Food,3.94,FreshMart,0
TXN03995,2024-10-01,October,Food,3.35,Kroger,0
TXN03996,2024-10-01,October,Food,3.35,Shake Shack,0
TXN03997,2024-10-01,October,Food,3.96,Domino's,0
TXN03998,2024-10-01,October,Food,4.44,Domino's,0
TXN03999,2024-10-01,October,Transport,2.56,Metro Transit,0
TXN04000,2024-10-01,October,Transport,2.21,Valero,0
TXN04001,2024-10-01,October,Transport,3.16,BP Fuel,0
TXN04002,2024-10-01,October,Transport,2.45,Zipcar,0
TXN04003,2024-10-01,October,Transport,3.23,Valero,0
TXN04004,2024-10-01,October,Entertainment,5.58,Spotify,0
TXN04005,2024-10-01,October,Entertainment,4.1,Regal Cinemas,0
TXN04006,2024-10-01,October,Shopping,5.06,Gap,0
TXN04007,2024-10-01,October,Shopping,9.15,H&M,0
TXN04008,2024-10-01,October,Shopping,7.36,HomeDepot,0
TXN04009,2024-10-01,October,Health,6.48,Planet Fitness,0
TXN04010,2024-10-02,October,Food,4.73,Tim Hortons,0
TXN04011,2024-10-02,October,Food,3.61,Kroger,0
TXN04012,2024-10-02,October,Food,4.5,McDonald's,0
TXN04013,2024-10-02,October,Food,4.89,Whole Foods,0
TXN04014,2024-10-02,October,Transport,2.83,Zipcar,0
TXN04015,2024-10-02,October,Transport,2.83,EZPass Toll,0
TXN04016,2024-10-02,October,Transport,3.27,Metro Transit,0
TXN04017,2024-10-02,October,Transport,3.21,BP Fuel,0
TXN04018,2024-10-02,October,Transport,2.45,Metro Transit,0
TXN04019,2024-10-02,October,Transport,3.68,Lyft,0
TXN04020,2024-10-02,October,Shopping,4.1,Nordstrom,0
TXN04021,2024-10-02,October,Shopping,3.29,Best Buy,0
TXN04022,2024-10-02,October,Health,7.09,Anytime Fitness,0
TXN04023,2024-10-02,October,Health,4.17,Walgreens,0
TXN04024,2024-10-02,October,Subscriptions,7.7,Notion,0
TXN04025,2024-10-03,October,Food,4.48,Domino's,0
TXN04026,2024-10-03,October,Food,4.4,Local Bistro,0
TXN04027,2024-10-03,October,Food,4.88,Shake Shack,0
TXN04028,2024-10-03,October,Food,4.97,Panera Bread,0
TXN04029,2024-10-03,October,Food,3.87,Whole Foods,0
TXN04030,2024-10-03,October,Food,3.71,Whole Foods,0
TXN04031,2024-10-03,October,Transport,3.25,Sunoco,0
TXN04032,2024-10-03,October,Transport,3.19,Circle K,0
TXN04033,2024-10-03,October,Transport,2.12,Metro Transit,0
TXN04034,2024-10-03,October,Transport,2.47,Metro Transit,0
TXN04035,2024-10-03,October,Transport,2.2,Chevron,0
TXN04036,2024-10-03,October,Entertainment,4.94,Spotify,0
TXN04037,2024-10-03,October,Shopping,9.64,H&M,0
TXN04038,2024-10-03,October,Shopping,5.76,Target,0
TXN04039,2024-10-03,October,Health,7.35,Mayo Clinic Portal,0
TXN04040,2024-10-03,October,Health,1.96,CVS Pharmacy,0
TXN04041,2024-10-03,October,Subscriptions,7.31,Apple One,0
TXN04042,2024-10-03,October,Subscriptions,5.83,Notion,0
TXN04043,2024-10-04,October,Food,4.76,Shake Shack,0
TXN04044,2024-10-04,October,Food,2.72,Trader Joe's,0
TXN04045,2024-10-04,October,Food,4.49,Subway,0
TXN04046,2024-10-04,October,Food,4.09,Olive Garden,0
TXN04047,2024-10-04,October,Food,3.59,Five Guys,0
TXN04048,2024-10-04,October,Food,4.93,McDonald's,0
TXN04049,2024-10-04,October,Food,4.53,Domino's,0
TXN04050,2024-10-04,October,Transport,3.29,BP Fuel,0
TXN04051,2024-10-04,October,Transport,2.93,Enterprise,0
TXN04052,2024-10-04,October,Transport,3.01,Shell Gas,0
TXN04053,2024-10-04,October,Transport,2.54,Circle K,0
TXN04054,2024-10-04,October,Transport,3.21,ParkNow,0
TXN04055,2024-10-04,October,Transport,2.5,Zipcar,0
TXN04056,2024-10-04,October,Entertainment,6.58,Hulu,0
TXN04057,2024-10-04,October,Entertainment,3.05,Spotify,0
TXN04058,2024-10-04,October,Entertainment,3.15,Netflix,0
TXN04059,2024-10-04,October,Entertainment,4.45,Hulu,0
TXN04060,2024-10-04,October,Shopping,7.23,H&M,0
TXN04061,2024-10-04,October,Shopping,9.14,PetSmart,0
TXN04062,2024-10-04,October,Shopping,5.01,Walmart,0
TXN04063,2024-10-04,October,Shopping,8.33,Zara,0
TXN04064,2024-10-04,October,Health,15.82,Planet Fitness,0
TXN04065,2024-10-05,October,Food,3.54,McDonald's,0
TXN04066,2024-10-05,October,Food,3.65,Whole Foods,0
TXN04067,2024-10-05,October,Transport,2.61,BP Fuel,0
TXN04068,2024-10-05,October,Transport,1.5,Sunoco,0
TXN04069,2024-10-05,October,Transport,1.82,ParkNow,0
TXN04070,2024-10-05,October,Transport,2.75,Lyft,0
TXN04071,2024-10-05,October,Entertainment,4.71,Netflix,0
TXN04072,2024-10-05,October,Shopping,2.61,IKEA,0
TXN04073,2024-10-05,October,Shopping,2.22,Nordstrom,0
TXN04074,2024-10-05,October,Shopping,4.76,Macy's,0
TXN04075,2024-10-05,October,Health,8.22,Dental Care Plus,0
TXN04076,2024-10-06,October,Food,3.88,Trader Joe's,0
TXN04077,2024-10-06,October,Food,6.06,McDonald's,0
TXN04078,2024-10-06,October,Food,5.16,Jersey Mike's,0
TXN04079,2024-10-06,October,Food,3.79,Dunkin',0
TXN04080,2024-10-06,October,Food,4.74,Safeway,0
TXN04081,2024-10-06,October,Food,5.47,Starbucks,0
TXN04082,2024-10-06,October,Transport,3.49,BP Fuel,0
TXN04083,2024-10-06,October,Transport,1.5,Zipcar,0
TXN04084,2024-10-06,October,Entertainment,3.99,Ticketmaster,0
TXN04085,2024-10-06,October,Entertainment,6.3,Live Nation,0
TXN04086,2024-10-06,October,Shopping,8.38,PetSmart,0
TXN04087,2024-10-06,October,Shopping,4.73,H&M,0
TXN04088,2024-10-06,October,Shopping,6.6,HomeDepot,0
TXN04089,2024-10-06,October,Health,9.17,Anytime Fitness,0
TXN04090,2024-10-07,October,Food,4.89,Chipotle,0
TXN04091,2024-10-07,October,Food,4.3,McDonald's,0
TXN04092,2024-10-07,October,Food,3.85,Kroger,0
TXN04093,2024-10-07,October,Food,2.89,McDonald's,0
TXN04094,2024-10-07,October,Food,4.11,Starbucks,0
TXN04095,2024-10-07,October,Food,4.03,Tim Hortons,0
TXN04096,2024-10-07,October,Food,4.4,Chipotle,0
TXN04097,2024-10-07,October,Transport,3.23,Shell Gas,0
TXN04098,2024-10-07,October,Transport,2.5,SpeedyPark,0
TXN04099,2024-10-07,October,Transport,2.0,Chevron,0
TXN04100,2024-10-07,October,Transport,3.22,Chevron,0
TXN04101,2024-10-07,October,Transport,3.4,Enterprise,0
TXN04102,2024-10-07,October,Entertainment,5.55,Spotify,0
TXN04103,2024-10-07,October,Shopping,4.62,Etsy,0
TXN04104,2024-10-07,October,Shopping,5.79,Zara,0
TXN04105,2024-10-07,October,Utilities,16.64,City Electric Co,0
TXN04106,2024-10-08,October,Transport,2.74,Sunoco,0
TXN04107,2024-10-08,October,Transport,3.86,Shell Gas,0
TXN04108,2024-10-08,October,Transport,2.93,Valero,0
TXN04109,2024-10-08,October,Entertainment,7.66,Regal Cinemas,0
TXN04110,2024-10-08,October,Entertainment,4.82,Disney+,0
TXN04111,2024-10-08,October,Entertainment,3.03,Spotify,0
TXN04112,2024-10-08,October,Entertainment,2.58,Dave & Buster's,0
TXN04113,2024-10-08,October,Entertainment,2.09,Bowling Alley,0
TXN04114,2024-10-08,October,Shopping,5.27,Target,0
TXN04115,2024-10-08,October,Shopping,5.72,Nordstrom,0
TXN04116,2024-10-08,October,Shopping,5.3,IKEA,0
TXN04117,2024-10-08,October,Health,6.52,Walgreens,0
TXN04118,2024-10-08,October,Subscriptions,6.18,Amazon Prime,0
TXN04119,2024-10-09,October,Food,4.13,Local Bistro,0
TXN04120,2024-10-09,October,Food,3.6,Chili's,0
TXN04121,2024-10-09,October,Food,4.16,Local Bistro,0
TXN04122,2024-10-09,October,Food,4.89,Chipotle,0
TXN04123,2024-10-09,October,Transport,2.21,EZPass Toll,0
TXN04124,2024-10-09,October,Transport,3.25,SpeedyPark,0
TXN04125,2024-10-09,October,Transport,2.95,ParkNow,0
TXN04126,2024-10-09,October,Entertainment,5.05,Dave & Buster's,0
TXN04127,2024-10-09,October,Entertainment,4.75,AMC Theaters,0
TXN04128,2024-10-09,October,Shopping,5.06,H&M,0
TXN04129,2024-10-09,October,Shopping,8.06,Best Buy,0
TXN04130,2024-10-09,October,Shopping,7.08,Old Navy,0
TXN04131,2024-10-09,October,Health,1.63,Mayo Clinic Portal,0
TXN04132,2024-10-09,October,Health,6.31,Walgreens,0
TXN04133,2024-10-10,October,Food,4.21,Five Guys,0
TXN04134,2024-10-10,October,Food,3.89,Shake Shack,0
TXN04135,2024-10-10,October,Food,3.35,Shake Shack,0
TXN04136,2024-10-10,October,Food,3.51,McDonald's,0
TXN04137,2024-10-10,October,Transport,2.41,Uber,0
TXN04138,2024-10-10,October,Transport,2.25,Metro Transit,0
TXN04139,2024-10-10,October,Transport,2.42,SpeedyPark,0
TXN04140,2024-10-10,October,Entertainment,6.38,Disney+,0
TXN04141,2024-10-10,October,Entertainment,3.28,Apple TV+,0
TXN04142,2024-10-10,October,Shopping,2.99,Walmart,0
TXN04143,2024-10-10,October,Shopping,11.07,PetSmart,0
TXN04144,2024-10-10,October,Shopping,8.43,Etsy,0
TXN04145,2024-10-10,October,Shopping,7.01,Nordstrom,0
TXN04146,2024-10-10,October,Health,2.54,Vision Works,0
TXN04147,2024-10-11,October,Food,4.48,Dunkin',0
TXN04148,2024-10-11,October,Food,4.56,FreshMart,0
TXN04149,2024-10-11,October,Food,4.74,Safeway,0
TXN04150,2024-10-11,October,Food,4.62,Safeway,0
TXN04151,2024-10-11,October,Transport,4.18,Enterprise,0
TXN04152,2024-10-11,October,Transport,3.45,Lyft,0
TXN04153,2024-10-11,October,Transport,4.58,Valero,0
TXN04154,2024-10-11,October,Transport,3.4,Hertz,0
TXN04155,2024-10-11,October,Transport,1.5,Enterprise,0
TXN04156,2024-10-11,October,Transport,3.35,SpeedyPark,0
TXN04157,2024-10-11,October,Entertainment,4.69,Live Nation,0
TXN04158,2024-10-11,October,Entertainment,4.93,Dave & Buster's,0
TXN04159,2024-10-11,October,Shopping,6.41,Best Buy,0
TXN04160,2024-10-11,October,Health,6.5,Urgent Care,0
TXN04161,2024-10-11,October,Utilities,15.55,Water Dept,0
TXN04162,2024-10-12,October,Food,4.67,Shake Shack,0
TXN04163,2024-10-12,October,Food,4.43,Dunkin',0
TXN04164,2024-10-12,October,Food,4.58,Kroger,0
TXN04165,2024-10-12,October,Food,3.45,Kroger,0
TXN04166,2024-10-12,October,Food,2.92,Subway,0
TXN04167,2024-10-12,October,Food,4.31,Five Guys,0
TXN04168,2024-10-12,October,Transport,3.72,EZPass Toll,0
TXN04169,2024-10-12,October,Transport,3.38,Sunoco,0
TXN04170,2024-10-12,October,Transport,2.01,Enterprise,0
TXN04171,2024-10-12,October,Transport,1.5,Circle K,0
TXN04172,2024-10-12,October,Entertainment,2.52,Live Nation,0
TXN04173,2024-10-12,October,Entertainment,2.54,Dave & Buster's,0
TXN04174,2024-10-12,October,Shopping,1.5,H&M,0
TXN04175,2024-10-12,October,Health,7.33,Anytime Fitness,0
TXN04176,2024-10-12,October,Utilities,9.9,Spectrum,0
TXN04177,2024-10-13,October,Food,5.62,Chipotle,0
TXN04178,2024-10-13,October,Food,5.25,Whole Foods,0
TXN04179,2024-10-13,October,Food,5.95,Safeway,0
TXN04180,2024-10-13,October,Entertainment,1.5,ESPN+,0
TXN04181,2024-10-13,October,Entertainment,4.06,AMC Theaters,0
TXN04182,2024-10-13,October,Shopping,3.63,Gap,0
TXN04183,2024-10-13,October,Subscriptions,5.84,Dropbox,0
TXN04184,2024-10-13,October,Subscriptions,5.9,LastPass,0
TXN04185,2024-10-14,October,Food,4.5,Jersey Mike's,0
TXN04186,2024-10-14,October,Food,4.08,Shake Shack,0
TXN04187,2024-10-14,October,Food,4.19,Chili's,0
TXN04188,2024-10-14,October,Food,4.37,Panda Express,0
TXN04189,2024-10-14,October,Food,3.91,Panda Express,0
TXN04190,2024-10-14,October,Food,3.42,Starbucks,0
TXN04191,2024-10-14,October,Food,4.5,Domino's,0
TXN04192,2024-10-14,October,Food,5.25,Starbucks,0
TXN04193,2024-10-14,October,Food,4.83,Whole Foods,0
TXN04194,2024-10-14,October,Transport,2.62,Valero,0
TXN04195,2024-10-14,October,Transport,2.17,SpeedyPark,0
TXN04196,2024-10-14,October,Transport,2.31,Lyft,0
TXN04197,2024-10-14,October,Transport,2.36,Valero,0
TXN04198,2024-10-14,October,Entertainment,4.28,Ticketmaster,0
TXN04199,2024-10-14,October,Shopping,8.02,Nordstrom,0
TXN04200,2024-10-14,October,Shopping,3.75,Costco,0
TXN04201,2024-10-14,October,Shopping,5.3,Lowe's,0
TXN04202,2024-10-14,October,Shopping,5.52,Old Navy,0
TXN04203,2024-10-14,October,Shopping,5.78,Gap,0
TXN04204,2024-10-14,October,Shopping,3.64,H&M,0
TXN04205,2024-10-15,October,Food,4.08,Domino's,0
TXN04206,2024-10-15,October,Food,4.52,Shake Shack,0
TXN04207,2024-10-15,October,Food,4.38,Kroger,0
TXN04208,2024-10-15,October,Transport,3.06,Uber,0
TXN04209,2024-10-15,October,Transport,2.77,Chevron,0
TXN04210,2024-10-15,October,Transport,2.91,BP Fuel,0
TXN04211,2024-10-15,October,Transport,2.22,Valero,0
TXN04212,2024-10-15,October,Shopping,7.6,TJ Maxx,0
TXN04213,2024-10-15,October,Shopping,4.57,Amazon,0
TXN04214,2024-10-15,October,Shopping,7.08,HomeDepot,0
TXN04215,2024-10-15,October,Shopping,7.46,Target,0
TXN04216,2024-10-15,October,Shopping,6.36,Nordstrom,0
TXN04217,2024-10-15,October,Health,11.34,Dental Care Plus,0
TXN04218,2024-10-16,October,Food,4.62,McDonald's,0
TXN04219,2024-10-16,October,Food,3.88,Olive Garden,0
TXN04220,2024-10-16,October,Food,3.55,Safeway,0
TXN04221,2024-10-16,October,Transport,3.77,Shell Gas,0
TXN04222,2024-10-16,October,Transport,3.57,BP Fuel,0
TXN04223,2024-10-16,October,Transport,2.94,Sunoco,0
TXN04224,2024-10-16,October,Transport,2.74,Lyft,0
TXN04225,2024-10-16,October,Entertainment,5.96,Apple TV+,0
TXN04226,2024-10-16,October,Shopping,1.5,TJ Maxx,0
TXN04227,2024-10-16,October,Shopping,7.28,Nike Store,0
TXN04228,2024-10-16,October,Shopping,5.15,Etsy,0
TXN04229,2024-10-16,October,Health,3.43,Vision Works,0
TXN04230,2024-10-16,October,Health,2.76,Mayo Clinic Portal,0
TXN04231,2024-10-16,October,Health,2.27,Dental Care Plus,0
TXN04232,2024-10-16,October,Utilities,14.13,Internet Pro,0
TXN04233,2024-10-17,October,Food,4.53,McDonald's,0
TXN04234,2024-10-17,October,Food,3.67,Panera Bread,0
TXN04235,2024-10-17,October,Food,5.4,Dunkin',0
TXN04236,2024-10-17,October,Food,3.93,FreshMart,0
TXN04237,2024-10-17,October,Food,4.61,Subway,0
TXN04238,2024-10-17,October,Food,3.82,Panera Bread,0
TXN04239,2024-10-17,October,Transport,2.43,Shell Gas,0
TXN04240,2024-10-17,October,Transport,2.64,Lyft,0
TXN04241,2024-10-17,October,Transport,1.65,Circle K,0
TXN04242,2024-10-17,October,Entertainment,5.16,Disney+,0
TXN04243,2024-10-17,October,Entertainment,5.46,Spotify,0
TXN04244,2024-10-17,October,Shopping,7.56,Old Navy,0
TXN04245,2024-10-17,October,Shopping,8.96,TJ Maxx,0
TXN04246,2024-10-17,October,Shopping,2.92,H&M,0
TXN04247,2024-10-17,October,Shopping,5.88,Best Buy,0
TXN04248,2024-10-17,October,Health,3.29,Dr. Smith MD,0
TXN04249,2024-10-17,October,Utilities,12.72,AT&T,0
TXN04250,2024-10-17,October,Subscriptions,7.21,Amazon Prime,0
TXN04251,2024-10-18,October,Housing,343.13,City Home LLC,0
TXN04252,2024-10-18,October,Food,3.1,Domino's,0
TXN04253,2024-10-18,October,Food,4.12,Subway,0
TXN04254,2024-10-18,October,Food,3.96,Tim Hortons,0
TXN04255,2024-10-18,October,Food,2.95,Tim Hortons,0
TXN04256,2024-10-18,October,Food,4.61,Panda Express,0
TXN04257,2024-10-18,October,Food,3.13,Panda Express,0
TXN04258,2024-10-18,October,Food,4.55,Starbucks,0
TXN04259,2024-10-18,October,Transport,1.97,Zipcar,0
TXN04260,2024-10-18,October,Shopping,7.56,Nike Store,0
TXN04261,2024-10-18,October,Shopping,5.84,Zara,0
TXN04262,2024-10-19,October,Food,3.82,Panda Express,0
TXN04263,2024-10-19,October,Transport,3.06,EZPass Toll,0
TXN04264,2024-10-19,October,Transport,4.14,Shell Gas,0
TXN04265,2024-10-19,October,Transport,2.62,Chevron,0
TXN04266,2024-10-19,October,Transport,2.84,Hertz,0
TXN04267,2024-10-19,October,Entertainment,3.84,Netflix,0
TXN04268,2024-10-19,October,Entertainment,4.38,Live Nation,0
TXN04269,2024-10-19,October,Shopping,2.14,HomeDepot,0
TXN04270,2024-10-19,October,Shopping,8.01,Zara,0
TXN04271,2024-10-19,October,Health,9.78,Anytime Fitness,0
TXN04272,2024-10-19,October,Utilities,16.24,City Electric Co,0
TXN04273,2024-10-19,October,Utilities,10.91,T-Mobile,0
TXN04274,2024-10-19,October,Utilities,17.2,Verizon,0
TXN04275,2024-10-19,October,Subscriptions,7.55,YouTube Premium,0
TXN04276,2024-10-19,October,Subscriptions,6.04,Grammarly,0
TXN04277,2024-10-20,October,Food,3.83,Domino's,0
TXN04278,2024-10-20,October,Food,3.99,Panda Express,0
TXN04279,2024-10-20,October,Food,4.42,Shake Shack,0
TXN04280,2024-10-20,October,Food,4.74,Jersey Mike's,0
TXN04281,2024-10-20,October,Transport,2.84,ParkNow,0
TXN04282,2024-10-20,October,Transport,2.86,Hertz,0
TXN04283,2024-10-20,October,Entertainment,7.07,Hulu,0
TXN04284,2024-10-20,October,Entertainment,3.63,Dave & Buster's,0
TXN04285,2024-10-20,October,Shopping,8.22,Etsy,0
TXN04286,2024-10-20,October,Shopping,4.98,Etsy,0
TXN04287,2024-10-20,October,Shopping,7.33,Lowe's,0
TXN04288,2024-10-20,October,Shopping,4.43,IKEA,0
TXN04289,2024-10-20,October,Shopping,6.37,Best Buy,0
TXN04290,2024-10-20,October,Health,9.67,Mayo Clinic Portal,0
TXN04291,2024-10-20,October,Health,3.13,Vision Works,0
TXN04292,2024-10-20,October,Health,8.89,Mayo Clinic Portal,0
TXN04293,2024-10-21,October,Food,4.51,Subway,0
TXN04294,2024-10-21,October,Food,5.33,Five Guys,0
TXN04295,2024-10-21,October,Food,4.29,Dunkin',0
TXN04296,2024-10-21,October,Food,1.94,Five Guys,0
TXN04297,2024-10-21,October,Food,3.63,FreshMart,0
TXN04298,2024-10-21,October,Food,3.99,Panda Express,0
TXN04299,2024-10-21,October,Food,3.25,Dunkin',0
TXN04300,2024-10-21,October,Food,3.37,Dunkin',0
TXN04301,2024-10-21,October,Food,5.21,Starbucks,0
TXN04302,2024-10-21,October,Food,5.21,Whole Foods,0
TXN04303,2024-10-21,October,Food,4.68,Dunkin',0
TXN04304,2024-10-21,October,Transport,3.05,SpeedyPark,0
TXN04305,2024-10-21,October,Transport,2.12,Uber,0
TXN04306,2024-10-21,October,Shopping,5.96,Amazon,0
TXN04307,2024-10-21,October,Utilities,9.65,Natural Gas LLC,0
TXN04308,2024-10-22,October,Food,4.57,Local Bistro,0
TXN04309,2024-10-22,October,Food,2.88,Dunkin',0
TXN04310,2024-10-22,October,Food,2.69,FreshMart,0
TXN04311,2024-10-22,October,Food,5.56,Starbucks,0
TXN04312,2024-10-22,October,Food,3.58,Trader Joe's,0
TXN04313,2024-10-22,October,Transport,2.89,Chevron,0
TXN04314,2024-10-22,October,Entertainment,2.29,Dave & Buster's,0
TXN04315,2024-10-22,October,Shopping,4.29,Amazon,0
TXN04316,2024-10-22,October,Shopping,5.15,HomeDepot,0
TXN04317,2024-10-22,October,Health,13.8,Walgreens,0
TXN04318,2024-10-22,October,Utilities,11.41,T-Mobile,0
TXN04319,2024-10-23,October,Food,1.94,Olive Garden,0
TXN04320,2024-10-23,October,Food,5.05,Tim Hortons,0
TXN04321,2024-10-23,October,Transport,2.99,SpeedyPark,0
TXN04322,2024-10-23,October,Transport,3.06,Enterprise,0
TXN04323,2024-10-23,October,Transport,1.75,BP Fuel,0
TXN04324,2024-10-23,October,Transport,2.96,BP Fuel,0
TXN04325,2024-10-23,October,Transport,2.3,Chevron,0
TXN04326,2024-10-23,October,Entertainment,3.77,Disney+,0
TXN04327,2024-10-23,October,Shopping,5.94,Costco,0
TXN04328,2024-10-23,October,Shopping,3.9,Costco,0
TXN04329,2024-10-23,October,Shopping,10.72,IKEA,0
TXN04330,2024-10-23,October,Health,3.26,Planet Fitness,0
TXN04331,2024-10-23,October,Health,6.49,Rite Aid,0
TXN04332,2024-10-23,October,Subscriptions,7.64,Microsoft 365,0
TXN04333,2024-10-24,October,Food,3.89,Dunkin',0
TXN04334,2024-10-24,October,Food,2.9,Whole Foods,0
TXN04335,2024-10-24,October,Food,5.28,Tim Hortons,0
TXN04336,2024-10-24,October,Food,2.61,Subway,0
TXN04337,2024-10-24,October,Food,3.89,Panda Express,0
TXN04338,2024-10-24,October,Entertainment,4.27,Netflix,0
TXN04339,2024-10-24,October,Entertainment,6.75,Hulu,0
TXN04340,2024-10-24,October,Shopping,4.62,Target,0
TXN04341,2024-10-24,October,Shopping,5.27,Amazon,0
TXN04342,2024-10-24,October,Shopping,7.09,Lowe's,0
TXN04343,2024-10-24,October,Health,3.32,Vision Works,0
TXN04344,2024-10-25,October,Food,4.33,Panda Express,0
TXN04345,2024-10-25,October,Food,4.2,Subway,0
TXN04346,2024-10-25,October,Food,3.35,Safeway,0
TXN04347,2024-10-25,October,Food,4.38,Five Guys,0
TXN04348,2024-10-25,October,Food,4.25,Local Bistro,0
TXN04349,2024-10-25,October,Transport,2.52,EZPass Toll,0
TXN04350,2024-10-25,October,Transport,2.61,ParkNow,0
TXN04351,2024-10-25,October,Transport,3.18,Sunoco,0
TXN04352,2024-10-25,October,Transport,1.92,SpeedyPark,0
TXN04353,2024-10-25,October,Transport,4.0,Metro Transit,0
TXN04354,2024-10-25,October,Transport,3.49,Metro Transit,0
TXN04355,2024-10-25,October,Entertainment,5.71,Apple TV+,0
TXN04356,2024-10-25,October,Entertainment,4.0,Spotify,0
TXN04357,2024-10-25,October,Entertainment,4.74,AMC Theaters,0
TXN04358,2024-10-25,October,Health,7.49,Mayo Clinic Portal,0
TXN04359,2024-10-25,October,Health,8.15,Gold's Gym,0
TXN04360,2024-10-25,October,Health,5.67,Gold's Gym,0
TXN04361,2024-10-25,October,Health,11.92,Vision Works,0
TXN04362,2024-10-26,October,Food,4.35,Shake Shack,0
TXN04363,2024-10-26,October,Food,4.53,Trader Joe's,0
TXN04364,2024-10-26,October,Food,6.02,Starbucks,0
TXN04365,2024-10-26,October,Food,3.73,Kroger,0
TXN04366,2024-10-26,October,Food,3.45,Dunkin',0
TXN04367,2024-10-26,October,Food,4.29,Panda Express,0
TXN04368,2024-10-26,October,Transport,1.99,Chevron,0
TXN04369,2024-10-26,October,Transport,2.24,Enterprise,0
TXN04370,2024-10-26,October,Transport,2.23,EZPass Toll,0
TXN04371,2024-10-26,October,Entertainment,5.98,Steam,0
TXN04372,2024-10-26,October,Entertainment,4.24,Disney+,0
TXN04373,2024-10-26,October,Shopping,8.38,PetSmart,0
TXN04374,2024-10-26,October,Shopping,4.06,Macy's,0
TXN04375,2024-10-26,October,Shopping,4.99,Zara,0
TXN04376,2024-10-26,October,Utilities,4.63,Water Dept,0
TXN04377,2024-10-27,October,Housing,372.0,Oakwood Leasing,0
TXN04378,2024-10-27,October,Housing,401.29,Sunshine Apartments,0
TXN04379,2024-10-27,October,Housing,383.58,Oakwood Leasing,0
TXN04380,2024-10-27,October,Food,3.57,Jersey Mike's,0
TXN04381,2024-10-27,October,Food,4.53,Chili's,0
TXN04382,2024-10-27,October,Food,3.29,Tim Hortons,0
TXN04383,2024-10-27,October,Food,4.37,Trader Joe's,0
TXN04384,2024-10-27,October,Food,4.37,Local Bistro,0
TXN04385,2024-10-27,October,Food,3.46,Jersey Mike's,0
TXN04386,2024-10-27,October,Transport,3.22,EZPass Toll,0
TXN04387,2024-10-27,October,Transport,2.77,Hertz,0
TXN04388,2024-10-27,October,Transport,3.29,Shell Gas,0
TXN04389,2024-10-27,October,Transport,2.7,Enterprise,0
TXN04390,2024-10-27,October,Transport,3.64,EZPass Toll,0
TXN04391,2024-10-27,October,Entertainment,5.57,Disney+,0
TXN04392,2024-10-27,October,Entertainment,2.5,Netflix,0
TXN04393,2024-10-27,October,Shopping,4.37,Etsy,0
TXN04394,2024-10-27,October,Shopping,5.83,Macy's,0
TXN04395,2024-10-27,October,Shopping,4.91,Lowe's,0
TXN04396,2024-10-27,October,Shopping,7.12,Macy's,0
TXN04397,2024-10-27,October,Health,4.19,CVS Pharmacy,0
TXN04398,2024-10-27,October,Utilities,15.17,Internet Pro,0
TXN04399,2024-10-28,October,Food,4.21,Whole Foods,0
TXN04400,2024-10-28,October,Food,4.28,Shake Shack,0
TXN04401,2024-10-28,October,Food,3.34,Shake Shack,0
